,BOROUGH,ZIP CODE,ADDRESS,avg price,YEAR BUILT,detail_addr,lat_x,long,geometry,index_right,ZIPCODE,grocery distance < 100 numbers,grocery distance < 200 numbers,grocery distance < 300 numbers,grocery distance < 400 numbers,grocery distance < 500 numbers,closest_hospital_name,hospital_distance,hospital_lat,hospital_long,closest_library_name,library_distance,library_lat,library_long,mall1_addr,mall1_lat,mall1_lng,mall1_dist,mall2_addr,mall2_lat,mall2_lng,mall2_dist,mall3_addr,mall3_lat,mall3_lng,mall3_dist,closest_police,police_dist,police_lat,police_long,closest_small_park,small_park_distance,small_park_total_area,small_park_lng,small_park_lat,closest_mid_park,mid_park_distance,mid_park_total_area,mid_park_lng,mid_park_lat,closest_big_park,big_park_distance,big_park_total_area,big_park_lng,big_park_lat,subway_line < 100m,subway_line_number < 100m,subway_station < 100,subway_geo < 100,subway_line < 300m,subway_line_number < 300m,subway_station < 300,subway_geo < 300,subway_line < 500m,subway_line_number < 500m,subway_station < 500,subway_geo < 500,elem_school_addr,elem_school_lat,elem_school_lng,elem_school_dist,high_school_addr,high_school_lat,high_school_lng,high_school_dist,junior_high_school_addr,junior_high_school_lat,junior_high_school_lng,junior_high_school_dist,secondary_school_addr,secondary_school_lat,secondary_school_lng,secondary_school_dist,college_addr,college_lat,college_lng,college_dist,restaurants1_addr,restaurants1_lat,restaurants1_lng,restaurants1_dist,restaurants2_addr,restaurants2_lat,restaurants2_lng,restaurants2_dist,restaurants3_addr,restaurants3_lat,restaurants3_lng,restaurants3_dist,restaurants4_addr,restaurants4_lat,restaurants4_lng,restaurants4_dist,restaurants5_addr,restaurants5_lat,restaurants5_lng,restaurants5_dist,cafes1_addr,cafes1_lat,cafes1_lng,cafes1_dist,cafes2_addr,cafes2_lat,cafes2_lng,cafes2_dist,cafes3_addr,cafes3_lat,cafes3_lng,cafes3_dist,cafes4_addr,cafes4_lat,cafes4_lng,cafes4_dist,cafes5_addr,cafes5_lat,cafes5_lng,cafes5_dist,bank_addr,bank_lat,bank_lng,bank_dist,restaurants_num,cafes_num,subway_distance
212,Brooklyn,11230.0,1145 EAST 7TH ST,995.850622406639,1920.0,"1145 E 7th St, Brooklyn, NY 11230, USA",40.623081,-73.9684709,POINT (-73.9684709 40.623081),36,11230.0,0,0,0,0,3,Homecrest Child Health Clinic,3169.5825115334096,40.60123351,-73.94436854,Midwood,757.4933842182953,40.62589330718781,-73.96031449280875,"1010 Coney Island Ave, Brooklyn, NY 11230, United States",40.6329023,-73.9671597,1096.2507656444272,"1630 E 15th St, Brooklyn, NY 11229, United States",40.6093642,-73.9592313,1712.1513042229035,"14 Kings Hwy, Brooklyn, NY 11229, United States",40.60880239999999,-73.9590134,1776.115329632672,2860 WEST 23RD STREET,5447.092690722015,40.5769455860406,-73.99033262283454,FRIENDS FIELD PARK.1,595.0833015,9085.591524,-73.97261938,40.61875375,GRAVESEND PARK.2,1367.749798,12298.1527,-73.98460545,40.62383583,MARINE PARK.3,3083.659377,27346.19326,-73.93856397,40.60721545,,0,,,,0,,,,0,,,1100 ELM AVENUE,40.61651458,-73.9630876,859.7654508,1600 AVENUE L,40.62016928,-73.9592185,847.0295876,700 CORTELYOU ROAD,40.63840777,-73.97136961,1719.566051,2900 BEDFORD AVENUE,40.63050217,-73.95321993,1531.060768,2900 BEDFORD AVENUE,40.63176555,-73.95348409,1593.063496,"1387, CONEY ISLAND AVENUE, Brooklyn, 11230",40.623816529816,-73.964981782029,306.31238374243446,"1376, CONEY ISLAND AVENUE, Brooklyn, 11230",40.62404436667,-73.965046504137,308.8634965112223,"1379, CONEY ISLAND AVENUE, Brooklyn, 11230",40.62397024651,-73.96501051975,308.9937105377215,"1419, CONEY ISLAND AVENUE, Brooklyn, 11230",40.622929913876,-73.964816544161,309.6599132629214,"1360, CONEY ISLAND AVENUE, Brooklyn, 11230",40.624349055231,-73.96510398165,317.7824168814881,"1379, CONEY ISLAND AVENUE, Brooklyn, 11230",40.62397024651,-73.96501051975,308.9937105377215,"1508, AVENUE J, Brooklyn, 11230",40.62520137634,-73.961050832086,670.5235041691508,"1618, AVENUE M, Brooklyn, 11230",40.618127292078,-73.958836132208,983.483370386403,"1050, CONEY ISLAND AVENUE, Brooklyn, 11230",40.63210080736,-73.966728367322,1012.4121323427204,"1701, AVENUE M, Brooklyn, 11230",40.618234036542,-73.958003998446,1036.38896791182,"1104 Avenue J, Brooklyn, NY 11230, United States",40.6246258,-73.9648962,347.7218747876197,181,10,630.6878919
213,Brooklyn,11230.0,1163 OCEAN PARKWAY,458.3333333333333,1930.0,"1163 Ocean Pkwy, Brooklyn, NY 11230, USA",40.6202261,-73.96906779999999,POINT (-73.96906779999999 40.6202261),36,11230.0,0,0,0,0,4,Homecrest Child Health Clinic,2969.392616257401,40.60123351,-73.94436854,Ryder,757.4429525409471,40.61587982519312,-73.97596652755537,"1010 Coney Island Ave, Brooklyn, NY 11230, United States",40.6329023,-73.9671597,1416.877590958072,"1630 E 15th St, Brooklyn, NY 11229, United States",40.6093642,-73.9592313,1465.517436397633,"14 Kings Hwy, Brooklyn, NY 11229, United States",40.60880239999999,-73.9590134,1527.472974231125,2860 WEST 23RD STREET,5132.122271572681,40.5769455860406,-73.99033262283454,FRIENDS FIELD PARK.1,342.1213867,9085.591524,-73.97261938,40.61875375,COL DAVID MARCUS MEM PLAYGROUND.2,1097.185077,12591.24394,-73.96847562,40.610356,MARINE PARK.3,2958.188611,27346.19326,-73.93856397,40.60721545,,0,,,,0,,,,0,,,1100 ELM AVENUE,40.61651458,-73.9630876,652.6413579,1600 AVENUE L,40.62016928,-73.9592185,833.4354752,99 AVENUE P,40.60778683,-73.98491107,1925.000785,2900 BEDFORD AVENUE,40.63050217,-73.95321993,1760.719768,2900 BEDFORD AVENUE,40.63176555,-73.95348409,1838.621679,"1558, CONEY ISLAND AVENUE, Brooklyn, 11230",40.619372470482,-73.964162846845,425.7287736335617,"406, AVENUE M, Brooklyn, 11230",40.616761429238,-73.971231269469,426.0739904257801,"1111, AVENUE K, Brooklyn, 11230",40.622400072767,-73.964499826516,455.7153167931623,"1419, CONEY ISLAND AVENUE, Brooklyn, 11230",40.622929913876,-73.964816544161,468.5581675068916,"1624, CONEY ISLAND AVENUE, Brooklyn, 11230",40.617931372704,-73.963889870914,506.85754338178623,"1379, CONEY ISLAND AVENUE, Brooklyn, 11230",40.62397024651,-73.96501051975,539.189302037679,"1508, AVENUE J, Brooklyn, 11230",40.62520137634,-73.961050832086,874.8648685554882,"1618, AVENUE M, Brooklyn, 11230",40.618127292078,-73.958836132208,896.6005658783636,"1701, AVENUE M, Brooklyn, 11230",40.618234036542,-73.958003998446,961.971303669078,"6112, 20 AVENUE, Brooklyn, 11204",40.618666009098,-73.983632295691,1244.5243534455842,"1104 Avenue J, Brooklyn, NY 11230, United States",40.6246258,-73.9648962,602.7377055452465,215,11,526.7031683
214,Brooklyn,11230.0,1164 EAST 10TH ST,773.8461538461538,1930.0,"1164 E 10th St, Brooklyn, NY 11230, USA",40.6206654,-73.96562399999999,POINT (-73.96562399999999 40.6206654),36,11230.0,0,2,2,0,5,Homecrest Child Health Clinic,2809.2672438159543,40.60123351,-73.94436854,Midwood,734.0668233279044,40.62589330718781,-73.96031449280875,"1010 Coney Island Ave, Brooklyn, NY 11230, United States",40.6329023,-73.9671597,1365.0651963109583,"1630 E 15th St, Brooklyn, NY 11229, United States",40.6093642,-73.9592313,1366.589677208946,"14 Kings Hwy, Brooklyn, NY 11229, United States",40.60880239999999,-73.9590134,1431.200691384148,2860 WEST 23RD STREET,5286.232633372874,40.5769455860406,-73.99033262283454,FRIENDS FIELD PARK.2,625.3771273,9085.591524,-73.97248947,40.61858034,COL DAVID MARCUS MEM PLAYGROUND.2,1169.978666,12591.24394,-73.96847562,40.610356,MARINE PARK.3,2733.960867,27346.19326,-73.93856397,40.60721545,,0,,,,0,,,,0,,,1100 ELM AVENUE,40.61651458,-73.9630876,508.4527514,1600 AVENUE L,40.62016928,-73.9592185,544.8009606,2500 NOSTRAND AVENUE,40.62372953,-73.94657679,1647.183182,2900 BEDFORD AVENUE,40.63050217,-73.95321993,1514.814426,2900 BEDFORD AVENUE,40.63176555,-73.95348409,1604.496354,"1558, CONEY ISLAND AVENUE, Brooklyn, 11230",40.619372470482,-73.964162846845,189.47339792304248,"1111, AVENUE K, Brooklyn, 11230",40.622400072767,-73.964499826516,214.83534839378217,"1419, CONEY ISLAND AVENUE, Brooklyn, 11230",40.622929913876,-73.964816544161,260.58275843424,"1624, CONEY ISLAND AVENUE, Brooklyn, 11230",40.617931372704,-73.963889870914,337.20540261633425,"1387, CONEY ISLAND AVENUE, Brooklyn, 11230",40.623816529816,-73.964981782029,354.1165004188333,"1379, CONEY ISLAND AVENUE, Brooklyn, 11230",40.62397024651,-73.96501051975,370.6449274653888,"1508, AVENUE J, Brooklyn, 11230",40.62520137634,-73.961050832086,635.1754781440262,"1618, AVENUE M, Brooklyn, 11230",40.618127292078,-73.958836132208,639.7971914297821,"1701, AVENUE M, Brooklyn, 11230",40.618234036542,-73.958003998446,699.0298321539215,"1050, CONEY ISLAND AVENUE, Brooklyn, 11230",40.63210080736,-73.966728367322,1273.29723023078,"1104 Avenue J, Brooklyn, NY 11230, United States",40.6246258,-73.9648962,444.0795847881285,203,13,638.9077869
215,Brooklyn,11230.0,1189 EAST 12 ST,444.4,1920.0,"1189 E 12th St, Brooklyn, NY 11230, USA",40.6203855,-73.9630411,POINT (-73.9630411 40.6203855),36,11230.0,1,2,3,0,9,Homecrest Child Health Clinic,2649.568426289392,40.60123351,-73.94436854,Midwood,653.6881009684108,40.62589330718781,-73.96031449280875,"1630 E 15th St, Brooklyn, NY 11229, United States",40.6093642,-73.9592313,1265.6276153872882,"14 Kings Hwy, Brooklyn, NY 11229, United States",40.60880239999999,-73.9590134,1330.654329745923,"Brooklyn, NY 11229, United States",40.6078681,-73.9598472,1416.0464040826023,2860 WEST 23RD STREET,5348.430924528808,40.5769455860406,-73.99033262283454,PAUL W KOBERT PARK.3,406.126028,8229.938038,-73.95825648,40.62009656,COL DAVID MARCUS MEM PLAYGROUND.2,1204.952404,12591.24394,-73.96847562,40.610356,MARINE PARK.3,2535.627638,27346.19326,-73.93856397,40.60721545,,0,,,,0,,,Q,1,Ave M,POINT (-73.9592431052215 40.617397744443736),1100 ELM AVENUE,40.61651458,-73.9630876,429.8700006,1600 AVENUE L,40.62016928,-73.9592185,324.3441618,2500 NOSTRAND AVENUE,40.62372953,-73.94657679,1441.75278,2900 BEDFORD AVENUE,40.63050217,-73.95321993,1397.348541,2900 BEDFORD AVENUE,40.63176555,-73.95348409,1500.275355,"1558, CONEY ISLAND AVENUE, Brooklyn, 11230",40.619372470482,-73.964162846845,147.1879699872452,"1111, AVENUE K, Brooklyn, 11230",40.622400072767,-73.964499826516,255.5029023671117,"1624, CONEY ISLAND AVENUE, Brooklyn, 11230",40.617931372704,-73.963889870914,281.82742347514846,"1419, CONEY ISLAND AVENUE, Brooklyn, 11230",40.622929913876,-73.964816544161,320.00340785479324,"1635, CONEY ISLAND AVENUE, Brooklyn, 11230",40.617541582603,-73.963792828943,322.14963779577346,"1379, CONEY ISLAND AVENUE, Brooklyn, 11230",40.62397024651,-73.96501051975,431.5458077128992,"1618, AVENUE M, Brooklyn, 11230",40.618127292078,-73.958836132208,435.3011780863621,"1701, AVENUE M, Brooklyn, 11230",40.618234036542,-73.958003998446,488.6186990576892,"1508, AVENUE J, Brooklyn, 11230",40.62520137634,-73.961050832086,560.6749084318142,"1803, KINGS HIGHWAY, Brooklyn, 11229",40.610009679474,-73.955412453557,1320.7207579375622,"1401 Ave. M, Brooklyn, NY 11230, United States",40.6181378,-73.9608073,313.0939540198874,184,12,461.9113008
216,Brooklyn,11230.0,1190 EAST 9TH ST,611.1111111111111,1930.0,"1190 E 9th St, Brooklyn, NY 11230, USA",40.6199894,-73.9665272,POINT (-73.9665272 40.6199894),36,11230.0,0,0,2,0,5,Homecrest Child Health Clinic,2802.590762335404,40.60123351,-73.94436854,Midwood,840.3314911484619,40.62589330718781,-73.96031449280875,"1630 E 15th St, Brooklyn, NY 11229, United States",40.6093642,-73.9592313,1331.6639145712363,"14 Kings Hwy, Brooklyn, NY 11229, United States",40.60880239999999,-73.9590134,1395.5465732812363,"1010 Coney Island Ave, Brooklyn, NY 11230, United States",40.6329023,-73.9671597,1434.9331071421925,2860 WEST 23RD STREET,5187.206004112463,40.5769455860406,-73.99033262283454,FRIENDS FIELD PARK.2,528.2194902,9085.591524,-73.97248947,40.61858034,COL DAVID MARCUS MEM PLAYGROUND.2,1082.387233,12591.24394,-73.96847562,40.610356,MARINE PARK.3,2758.965282,27346.19326,-73.93856397,40.60721545,,0,,,,0,,,,0,,,1100 ELM AVENUE,40.61651458,-73.9630876,483.3275161,1600 AVENUE L,40.62016928,-73.9592185,618.7590688,2500 NOSTRAND AVENUE,40.62372953,-73.94657679,1738.429634,2900 BEDFORD AVENUE,40.63050217,-73.95321993,1621.898116,2900 BEDFORD AVENUE,40.63176555,-73.95348409,1711.123239,"1558, CONEY ISLAND AVENUE, Brooklyn, 11230",40.619372470482,-73.964162846845,211.4688291066288,"1111, AVENUE K, Brooklyn, 11230",40.622400072767,-73.964499826516,317.94622611439763,"1624, CONEY ISLAND AVENUE, Brooklyn, 11230",40.617931372704,-73.963889870914,319.4240881827833,"1635, CONEY ISLAND AVENUE, Brooklyn, 11230",40.617541582603,-73.963792828943,356.9628222273834,"1419, CONEY ISLAND AVENUE, Brooklyn, 11230",40.622929913876,-73.964816544161,357.177935795203,"1379, CONEY ISLAND AVENUE, Brooklyn, 11230",40.62397024651,-73.96501051975,460.3105679420775,"1618, AVENUE M, Brooklyn, 11230",40.618127292078,-73.958836132208,682.8614180303304,"1508, AVENUE J, Brooklyn, 11230",40.62520137634,-73.961050832086,741.412363180739,"1701, AVENUE M, Brooklyn, 11230",40.618234036542,-73.958003998446,747.0911767337991,"418, AVENUE P, Brooklyn, 11223",40.608895097682,-73.972135052022,1320.2219113924932,"1212 Ave. M, Brooklyn, NY 11230, United States",40.6176328,-73.9621113,456.1888018697761,211,13,680.2453409
217,Brooklyn,11230.0,1208 EAST 7 ST,654.5454545454545,1930.0,"1208 E 7th St, Brooklyn, NY 11230, USA",40.6214182,-73.9687464,POINT (-73.9687464 40.6214182),36,11230.0,0,0,0,0,3,Homecrest Child Health Clinic,3046.335758463784,40.60123351,-73.94436854,Ryder,866.8977765418451,40.61587982519312,-73.97596652755537,"1010 Coney Island Ave, Brooklyn, NY 11230, United States",40.6329023,-73.9671597,1282.3180520091385,"1630 E 15th St, Brooklyn, NY 11229, United States",40.6093642,-73.9592313,1562.0687216013798,"14 Kings Hwy, Brooklyn, NY 11229, United States",40.60880239999999,-73.9590134,1625.116669376074,2860 WEST 23RD STREET,5265.669485915547,40.5769455860406,-73.99033262283454,FRIENDS FIELD PARK.1,441.5230605,9085.591524,-73.97261938,40.61875375,COL DAVID MARCUS MEM PLAYGROUND.2,1228.632427,12591.24394,-73.96847562,40.610356,MARINE PARK.3,3001.854045,27346.19326,-73.93856397,40.60721545,,0,,,,0,,,,0,,,1100 ELM AVENUE,40.61651458,-73.9630876,725.1177256,1600 AVENUE L,40.62016928,-73.9592185,818.0506715,4200 16 AVENUE,40.63484247,-73.98199693,1865.22566,2900 BEDFORD AVENUE,40.63050217,-73.95321993,1656.296871,2900 BEDFORD AVENUE,40.63176555,-73.95348409,1728.522218,"1419, CONEY ISLAND AVENUE, Brooklyn, 11230",40.622929913876,-73.964816544161,372.49177761575606,"1111, AVENUE K, Brooklyn, 11230",40.622400072767,-73.964499826516,375.4986945106531,"1387, CONEY ISLAND AVENUE, Brooklyn, 11230",40.623816529816,-73.964981782029,415.2050815328244,"1379, CONEY ISLAND AVENUE, Brooklyn, 11230",40.62397024651,-73.96501051975,424.5414633522351,"1376, CONEY ISLAND AVENUE, Brooklyn, 11230",40.62404436667,-73.965046504137,427.8464606028535,"1379, CONEY ISLAND AVENUE, Brooklyn, 11230",40.62397024651,-73.96501051975,424.5414633522351,"1508, AVENUE J, Brooklyn, 11230",40.62520137634,-73.961050832086,774.9032589263009,"1618, AVENUE M, Brooklyn, 11230",40.618127292078,-73.958836132208,914.7447523177092,"1701, AVENUE M, Brooklyn, 11230",40.618234036542,-73.958003998446,975.3377965020568,"1050, CONEY ISLAND AVENUE, Brooklyn, 11230",40.63210080736,-73.966728367322,1198.4928932120251,"1104 Avenue J, Brooklyn, NY 11230, United States",40.6246258,-73.9648962,482.7043683339196,189,9,556.1445428
218,Brooklyn,11230.0,1217 EAST 17TH ST,573.8095238095239,1920.0,"1217 E 17th St, Brooklyn, NY 11230, USA",40.6207658,-73.95832759999999,POINT (-73.95832759999999 40.6207658),36,11230.0,0,0,1,0,8,Homecrest Child Health Clinic,2469.8279352019795,40.60123351,-73.94436854,Midwood,593.6923364765264,40.62589330718781,-73.96031449280875,"1630 E 15th St, Brooklyn, NY 11229, United States",40.6093642,-73.9592313,1268.4149098185212,"14 Kings Hwy, Brooklyn, NY 11229, United States",40.60880239999999,-73.9590134,1329.7603336326924,"Brooklyn, NY 11229, United States",40.6078681,-73.9598472,1438.0052677616122,2860 WEST 23RD STREET,5569.320085359915,40.5769455860406,-73.99033262283454,PAUL W KOBERT PARK.1,37.62860513,8229.938038,-73.95821061,40.62043888,COL DAVID MARCUS MEM PLAYGROUND.2,1440.040882,12591.24394,-73.96847562,40.610356,MARINE PARK.3,2249.747993,27346.19326,-73.93856397,40.60721545,,0,,,,0,,,Q,1,Ave M,POINT (-73.9592431052215 40.617397744443736),1100 ELM AVENUE,40.61651458,-73.9630876,620.5615985,1600 AVENUE L,40.62016928,-73.9592185,100.3525121,2500 NOSTRAND AVENUE,40.62372953,-73.94657679,1047.33293,2900 BEDFORD AVENUE,40.63050217,-73.95321993,1164.360507,2900 BEDFORD AVENUE,40.63176555,-73.95348409,1288.396425,"1305, EAST   17 STREET, Brooklyn, 11230",40.618536032668,-73.958194715881,247.8631771815124,"1725, AVENUE M, Brooklyn, 11230",40.618253190474,-73.957841895195,282.0273270827679,"1701, AVENUE M, Brooklyn, 11230",40.618234036542,-73.958003998446,282.47393640425963,"1716, AVENUE M, Brooklyn, 11230",40.618231250753,-73.957892337447,283.85256233480163,"1712, AVENUE M, Brooklyn, 11230",40.618225771777,-73.95792115711,284.1503913747499,"1701, AVENUE M, Brooklyn, 11230",40.618234036542,-73.958003998446,282.47393640425963,"1618, AVENUE M, Brooklyn, 11230",40.618127292078,-73.958836132208,296.1401804800823,"1508, AVENUE J, Brooklyn, 11230",40.62520137634,-73.961050832086,543.7873512025302,"1379, CONEY ISLAND AVENUE, Brooklyn, 11230",40.62397024651,-73.96501051975,668.1133696620301,"3001, AVENUE K, Brooklyn, 11210",40.624402155104,-73.946274424246,1096.8911144863218,"1617 Ave. M, Brooklyn, NY 11230, United States",40.618344,-73.95861,269.9921033052369,180,11,381.9495757
219,Brooklyn,11230.0,1220 EAST 7TH ST,800.0,1930.0,"1220 E 7th St, Brooklyn, NY 11230, USA",40.6211145,-73.9687893,POINT (-73.9687893 40.6211145),36,11230.0,0,0,0,0,3,Homecrest Child Health Clinic,3024.091095955117,40.60123351,-73.94436854,Ryder,840.6815988979803,40.61587982519312,-73.97596652755537,"1010 Coney Island Ave, Brooklyn, NY 11230, United States",40.6329023,-73.9671597,1316.237605904706,"1630 E 15th St, Brooklyn, NY 11229, United States",40.6093642,-73.9592313,1535.1785800029866,"14 Kings Hwy, Brooklyn, NY 11229, United States",40.60880239999999,-73.9590134,1598.0128067304822,2860 WEST 23RD STREET,5232.788005710638,40.5769455860406,-73.99033262283454,FRIENDS FIELD PARK.1,416.8422831,9085.591524,-73.97261938,40.61875375,COL DAVID MARCUS MEM PLAYGROUND.2,1194.988736,12591.24394,-73.96847562,40.610356,MARINE PARK.3,2987.385731,27346.19326,-73.93856397,40.60721545,,0,,,,0,,,,0,,,1100 ELM AVENUE,40.61651458,-73.9630876,702.6346023,1600 AVENUE L,40.62016928,-73.9592185,816.6143759,4200 16 AVENUE,40.63484247,-73.98199693,1890.141139,2900 BEDFORD AVENUE,40.63050217,-73.95321993,1679.896983,2900 BEDFORD AVENUE,40.63176555,-73.95348409,1753.802636,"1111, AVENUE K, Brooklyn, 11230",40.622400072767,-73.964499826516,390.0170762987021,"1419, CONEY ISLAND AVENUE, Brooklyn, 11230",40.622929913876,-73.964816544161,391.9669077514304,"1558, CONEY ISLAND AVENUE, Brooklyn, 11230",40.619372470482,-73.964162846845,436.6607748643966,"1387, CONEY ISLAND AVENUE, Brooklyn, 11230",40.623816529816,-73.964981782029,440.252683490901,"1379, CONEY ISLAND AVENUE, Brooklyn, 11230",40.62397024651,-73.96501051975,450.3291042837236,"1379, CONEY ISLAND AVENUE, Brooklyn, 11230",40.62397024651,-73.96501051975,450.3291042837236,"1508, AVENUE J, Brooklyn, 11230",40.62520137634,-73.961050832086,796.6748890642142,"1618, AVENUE M, Brooklyn, 11230",40.618127292078,-73.958836132208,905.1799750976684,"1701, AVENUE M, Brooklyn, 11230",40.618234036542,-73.958003998446,967.051145119962,"1050, CONEY ISLAND AVENUE, Brooklyn, 11230",40.63210080736,-73.966728367322,1232.3915013277883,"1104 Avenue J, Brooklyn, NY 11230, United States",40.6246258,-73.9648962,510.4358153151989,191,10,548.9140837
220,Brooklyn,11230.0,1260 EAST 8TH ST,551.8672199170124,1915.0,"1260 E 8th St, Brooklyn, NY 11230, USA",40.6183678,-73.9670819,POINT (-73.9670819 40.6183678),36,11230.0,0,0,0,0,7,Homecrest Child Health Clinic,2704.6612479102364,40.60123351,-73.94436854,Ryder,800.975912891202,40.61587982519312,-73.97596652755537,"1630 E 15th St, Brooklyn, NY 11229, United States",40.6093642,-73.9592313,1200.4159189801646,"14 Kings Hwy, Brooklyn, NY 11229, United States",40.60880239999999,-73.9590134,1262.7288073589507,"Brooklyn, NY 11229, United States",40.6078681,-73.9598472,1316.92248075907,2860 WEST 23RD STREET,5003.116209713421,40.5769455860406,-73.99033262283454,FRIENDS FIELD PARK.2,458.188706,9085.591524,-73.97248947,40.61858034,COL DAVID MARCUS MEM PLAYGROUND.2,897.4657702,12591.24394,-73.96847562,40.610356,MARINE PARK.3,2712.554807,27346.19326,-73.93856397,40.60721545,,0,,,,0,,,,0,,,1100 ELM AVENUE,40.61651458,-73.9630876,395.717623,1600 AVENUE L,40.62016928,-73.9592185,694.8033682,2500 NOSTRAND AVENUE,40.62372953,-73.94657679,1834.361279,2900 BEDFORD AVENUE,40.63050217,-73.95321993,1786.432202,2900 BEDFORD AVENUE,40.63176555,-73.95348409,1880.732386,"1558, CONEY ISLAND AVENUE, Brooklyn, 11230",40.619372470482,-73.964162846845,271.03122900433607,"1624, CONEY ISLAND AVENUE, Brooklyn, 11230",40.617931372704,-73.963889870914,274.4192534267329,"1635, CONEY ISLAND AVENUE, Brooklyn, 11230",40.617541582603,-73.963792828943,293.0509637404305,"406, AVENUE M, Brooklyn, 11230",40.616761429238,-73.971231269469,393.8323987036608,"1724, CONEY ISLAND AVENUE, Brooklyn, 11230",40.61548013261,-73.963426560115,445.5366584903282,"1379, CONEY ISLAND AVENUE, Brooklyn, 11230",40.62397024651,-73.96501051975,646.3501577697372,"1618, AVENUE M, Brooklyn, 11230",40.618127292078,-73.958836132208,698.2574809549482,"1701, AVENUE M, Brooklyn, 11230",40.618234036542,-73.958003998446,768.3036329696903,"1508, AVENUE J, Brooklyn, 11230",40.62520137634,-73.961050832086,914.4765106523876,"418, AVENUE P, Brooklyn, 11223",40.608895097682,-73.972135052022,1135.5060897418384,"1212 Ave. M, Brooklyn, NY 11230, United States",40.6176328,-73.9621113,428.4534423943669,216,13,672.0025812
221,Brooklyn,11230.0,1262 EAST 8TH ST,551.8672199170124,1915.0,"1262 E 8th St, Brooklyn, NY 11230, USA",40.6183213,-73.96706259999999,POINT (-73.96706259999999 40.6183213),36,11230.0,0,0,0,0,7,Homecrest Child Health Clinic,2699.8694856608977,40.60123351,-73.94436854,Ryder,800.7462691183829,40.61587982519312,-73.97596652755537,"1630 E 15th St, Brooklyn, NY 11229, United States",40.6093642,-73.9592313,1195.212309860518,"14 Kings Hwy, Brooklyn, NY 11229, United States",40.60880239999999,-73.9590134,1257.5029282195285,"Brooklyn, NY 11229, United States",40.6078681,-73.9598472,1311.591903536318,2860 WEST 23RD STREET,4999.012963445149,40.5769455860406,-73.99033262283454,FRIENDS FIELD PARK.2,460.1137821,9085.591524,-73.97248947,40.61858034,COL DAVID MARCUS MEM PLAYGROUND.2,892.5644862,12591.24394,-73.96847562,40.610356,MARINE PARK.3,2708.747675,27346.19326,-73.93856397,40.60721545,,0,,,,0,,,,0,,,1100 ELM AVENUE,40.61651458,-73.9630876,391.6536042,1600 AVENUE L,40.62016928,-73.9592185,694.7474591,2500 NOSTRAND AVENUE,40.62372953,-73.94657679,1834.501219,2900 BEDFORD AVENUE,40.63050217,-73.95321993,1789.261186,2900 BEDFORD AVENUE,40.63176555,-73.95348409,1883.823712,"1558, CONEY ISLAND AVENUE, Brooklyn, 11230",40.619372470482,-73.964162846845,271.72171610897016,"1624, CONEY ISLAND AVENUE, Brooklyn, 11230",40.617931372704,-73.963889870914,271.942204442928,"1635, CONEY ISLAND AVENUE, Brooklyn, 11230",40.617541582603,-73.963792828943,289.9166483450357,"406, AVENUE M, Brooklyn, 11230",40.616761429238,-73.971231269469,392.9860424816493,"1724, CONEY ISLAND AVENUE, Brooklyn, 11230",40.61548013261,-73.963426560115,440.6930437059048,"1379, CONEY ISLAND AVENUE, Brooklyn, 11230",40.62397024651,-73.96501051975,650.8843128016547,"1618, AVENUE M, Brooklyn, 11230",40.618127292078,-73.958836132208,696.4469257590248,"1701, AVENUE M, Brooklyn, 11230",40.618234036542,-73.958003998446,766.5884046225572,"1508, AVENUE J, Brooklyn, 11230",40.62520137634,-73.961050832086,917.85995677764,"418, AVENUE P, Brooklyn, 11223",40.608895097682,-73.972135052022,1131.3429835732975,"1212 Ave. M, Brooklyn, NY 11230, United States",40.6176328,-73.9621113,425.8932588738247,216,13,669.580504
